GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2001,2001,2001,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_BTSX,Both sexes,5.7193987,5.7 [2.7-10.5],2.6542425,10.526711
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2021,2021,2021,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_FMLE,Female,21.591714,21.6 [15.0-28.8],14.961025,28.779575
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2008,2008,2008,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_MLE,Male,3.2078363,3.2 [0.4-10.4],0.38554594,10.394494
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2017,2017,2017,SEAR,South-East Asia,BTN,Bhutan,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_MEDICINES,NCD-related medicines,,No,,
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2019,2019,2019,SEAR,South-East Asia,BTN,Bhutan,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_MEDICINES,NCD-related medicines,,No,,
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2019,2019,2019,SEAR,South-East Asia,BTN,Bhutan,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_POLSTRATPLAN,"Policies, strategies and plans",,No,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2022,2022,2022,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_MLE,Male,5.2294843,5.2 [1.3-12.1],1.3125392,12.105528
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-total-cholesterol-%28age-standardized-estimate%29,2003,2003,2003,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_FMLE,Female,4.3,4.3 [4.0-4.6],4.0,4.6
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2011,2011,2011,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_BTSX,Both sexes,9.0370603,9.0 [5.2-13.8],5.1955324,13.818476
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-age-standardized,2008,2008,2008,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_FMLE,Female,16.76487,16.8 [10.4-24.5],10.43574,24.486224
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi--25-%28age-standardized-estimate%29-%28-%29,1999,1999,1999,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_FMLE,Female,22.489308,22.5 [17.2-28.8],17.227371,28.788331
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-agestd-tobagestdcurr,2000,2000,2000,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_MLE,Male,17.0,17.0 [8.9-25.1],8.9,25.1
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-age-standardized,1997,1997,1997,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_BTSX,Both sexes,14.214236,14.2 [9.2-20.4],9.2436083,20.410576
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2007,2007,2007,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_FMLE,Female,6.8389967,6.8 [2.7-12.7],2.6874471,12.713975
NCD_CHOL_MEANNONHDL_C,"Mean Non-HDL cholesterol, crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/chol_06,1984,1984,1984,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_MLE,Male,2.9,2.9 [2.6-3.3],2.6,3.3
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2006,2006,2006,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_BTSX,Both sexes,1.876059,1.9 [0.7-4.0],0.67333207,4.0033605
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28age-standardized-estimate%29-%28-%29,2018,2018,2018,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_MLE,Male,4.1185338,4.1 [2.7-5.8],2.6555588,5.8480136
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2004,2004,2004,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_MLE,Male,2.5419354,2.5 [0.2-9.1],0.23742942,9.0512037
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2010,2010,2010,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_MLE,Male,11.92077,11.9 [5.4-20.7],5.369316,20.693681
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2018,2018,2018,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_MLE,Male,12.176209,12.2 [7.4-18.0],7.4298866,17.983857
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1997,1997,1997,SEAR,South-East Asia,BTN,Bhutan,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.0,0,,
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-total-cholesterol-%28crude-estimate%29,2015,2015,2015,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_BTSX,Both sexes,4.1,4.1 [3.9-4.3],3.9,4.3
NCD_PAC,Prevalence of insufficient physical activity among adults aged 18+ years (crude estimate) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-insufficient-physical-activity-among-adults-aged-18-years-%28crude-estimate%29-%28-%29,2013,2013,2013,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_MLE,Male,7.4565964,7.5 [4.2-11.8],4.1652713,11.835194
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2021,2021,2021,SEAR,South-East Asia,BTN,Bhutan,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_TESTSPROCPRIMARY,Tests and procedures in primary health care,,Yes,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28age-standardized-estimate%29-%28-%29,2016,2016,2016,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_BTSX,Both sexes,4.5724574,4.6 [3.5-5.7],3.5400834,5.7410076
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2012,2012,2012,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_FMLE,Female,4.4820897,4.5 [0.8-12.2],0.84176157,12.152944
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-age-standardized,1994,1994,1994,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_MLE,Male,12.815778,12.8 [6.5-21.2],6.4536013,21.247801
NCD_DTH_TOT,Total NCD Deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-ghe-ncd-deaths-in-thousands,2015,2015,2015,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_BTSX,Both sexes,2699.0,2700 [1470-4750],1474.0,4750.0
NCD_UNDER70,Premature deaths due to noncommunicable diseases (NCD) as a proportion of all NCD deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ncd-deaths-under-age-70-%28percent-of-all-ncd-deaths%29,2012,2012,2012,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_FMLE,Female,44.249500275,44,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28age-standardized-estimate%29-%28-%29,2005,2005,2005,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_MLE,Male,9.8003373,9.8 [6.2-14.2],6.2486421,14.241354
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1997,1997,1997,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_FMLE,Female,1.6097547,1.6 [0.1-6.0],0.14874908,5.9861846
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28crude-estimate%29-%28-%29,1999,1999,1999,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_FMLE,Female,12.462869,12.5 [7.4-18.9],7.4104659,18.854234
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-age-standardized,1991,1991,1991,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_MLE,Male,9.0431981,9.0 [4.3-15.9],4.2752326,15.856092
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2001,2001,2001,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_BTSX,Both sexes,6.3323915,6.3 [3.8-9.6],3.7781972,9.6475616
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,2007,2007,2007,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_MLE,Male,22.291854,22.3 [18.7-26.2],18.658417,26.248279
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2015,2015,2015,SEAR,South-East Asia,BTN,Bhutan,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_POLSTRATPLAN,"Policies, strategies and plans",,No,,
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2015,2015,2015,SEAR,South-East Asia,BTN,Bhutan,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_MEDICINES,NCD-related medicines,,No,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28age-standardized-estimate%29-%28-%29,1999,1999,1999,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_MLE,Male,2.3425408,2.3 [1.3-3.8],1.2797787,3.7866589
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2003,2003,2003,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_BTSX,Both sexes,6.930121,6.9 [4.1-10.6],4.1263059,10.646103
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2007,2007,2007,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_FMLE,Female,2.2862881,2.3 [0.5-6.0],0.54754629,5.9650689
NCD_CHOL_MEANNONHDL_C,"Mean Non-HDL cholesterol, crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/chol_06,1996,1996,1996,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_BTSX,Both sexes,3.1,3.1 [2.9-3.3],2.9,3.3
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1998,1998,1998,SEAR,South-East Asia,BTN,Bhutan,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,1.79,1.79,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mortality-between-ages-30-and-70-years-from-cardiovascular-diseases-cancer-diabetes-or-chronic-respiratory-diseases-%28sdg-3.4.1%29,2019,2019,2019,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_BTSX,Both sexes,16.7,16.7 [9.6-26.7],9.6,26.7
NCD_CHOL_MEANHDL_C,"Mean HDL cholesterol, crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-mean-hdl-cholesterol-crude,1989,1989,1989,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_MLE,Male,1.2,1.2 [1.0-1.4],1.0,1.4
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2009,2009,2009,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_FMLE,Female,11.384691,11.4 [7.0-16.5],7.0234418,16.546883
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2023,2023,2023,SEAR,South-East Asia,BTN,Bhutan,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_POLSTRATPLAN,"Policies, strategies and plans",,Yes,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28age-standardized-estimate%29-%28-%29,1993,1993,1993,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_MLE,Male,1.5179018,1.5 [0.7-2.8],0.69520231,2.7985226
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-total-cholesterol-%28crude-estimate%29,2008,2008,2008,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_BTSX,Both sexes,4.2,4.2 [4.0-4.4],4.0,4.4
NCD_CHOL_MEANNONHDL_C,"Mean Non-HDL cholesterol, crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/chol_06,1982,1982,1982,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_BTSX,Both sexes,2.8,2.8 [2.6-3.1],2.6,3.1
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2019,2019,2019,SEAR,South-East Asia,BTN,Bhutan,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_ARCHIVE,Archived indicators,,more than 50 but less than 70,,
NCD_CHOL_MEANNONHDL_C,"Mean Non-HDL cholesterol, crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/chol_06,2016,2016,2016,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_FMLE,Female,3.0,3.0 [2.8-3.3],2.8,3.3
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mortality-between-ages-30-and-70-years-from-cardiovascular-diseases-cancer-diabetes-or-chronic-respiratory-diseases-%28sdg-3.4.1%29,2019,2019,2019,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_FMLE,Female,15.4,15.4 [8.8-25.1],8.8,25.1
NCD_CHOL_MEANNONHDL_A,"Mean Non-HDL cholesterol, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/chol_05,2002,2002,2002,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_FMLE,Female,3.2,3.2 [3.0-3.5],3.0,3.5
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2018,2018,2018,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_BTSX,Both sexes,6.5255135,6.5 [3.7-10.2],3.704755,10.18972
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi--25-%28age-standardized-estimate%29-%28-%29,2015,2015,2015,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_FMLE,Female,43.29935,43.3 [40.4-46.2],40.42418,46.235257
NCD_CHOL_MEANNONHDL_A,"Mean Non-HDL cholesterol, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/chol_05,1983,1983,1983,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_MLE,Male,2.9,2.9 [2.6-3.3],2.6,3.3
NCD_CHOL_MEANNONHDL_C,"Mean Non-HDL cholesterol, crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/chol_06,2005,2005,2005,SEAR,South-East Asia,BTN,Bhutan,SEX,SEX_BTSX,Both sexes,3.1,3.1 [3.0-3.3],3.0,3.3
